"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,4,1,5,4,26220,14243169,26220,58225366,26220,14093195,26220,58328142
256,500,375,-2,"0.6",-1,1,4,1,6,1,26220,147789690,26220,191068796,26220,147427316,26220,191164794
256,500,375,-2,"0.6",-1,1,4,1,6,2,26220,147789158,26220,189364068,26220,147427316,26220,191164794
256,500,375,-2,"0.6",-1,1,4,1,6,3,26220,147790468,26220,189448682,26220,147427316,26220,191164794
256,500,375,-2,"0.6",-1,1,4,1,6,4,26220,147795165,26220,190282387,26220,147427316,26220,191164794
256,500,375,-2,"0.6",-1,1,4,1,7,1,26220,276625363,26220,319305558,26220,276434927,26220,321018455
256,500,375,-2,"0.6",-1,1,4,1,7,2,26220,276687304,26220,319222613,26220,276434927,26220,321018455
256,500,375,-2,"0.6",-1,1,4,1,7,3,26220,276685820,26220,320939701,26220,276434927,26220,321018455
256,500,375,-2,"0.6",-1,1,4,1,7,4,26220,276620060,26220,320119343,26220,276434927,26220,321018455
256,500,375,-2,"0.6",-1,1,4,1,8,1,26220,405927447,26220,450206823,26220,405822796,26220,451102235
256,500,375,-2,"0.6",-1,1,4,1,8,2,26220,405951961,26220,449268266,26220,405822796,26220,451102235
256,500,375,-2,"0.6",-1,1,4,1,8,3,26220,405980151,26220,451003689,26220,405822796,26220,451102235
256,500,375,-2,"0.6",-1,1,4,1,8,4,26220,405951781,26220,449350207,26220,405822796,26220,451102235
256,500,375,-2,"0.6",-1,1,4,1,9,1,26220,548477500,26220,590594096,26220,548324897,26220,591505792
256,500,375,-2,"0.6",-1,1,4,1,9,2,26220,548436418,26220,589730836,26220,548324897,26220,591505792
256,500,375,-2,"0.6",-1,1,4,1,9,3,26220,548521039,26220,589688118,26220,548324897,26220,591505792
256,500,375,-2,"0.6",-1,1,4,1,9,4,26220,548511877,26220,591424177,26220,548324897,26220,591505792
256,500,375,-2,"0.6",-1,1,4,1,10,1,26220,685025289,26220,724808303,26220,684656042,26220,726640522
256,500,375,-2,"0.6",-1,1,4,1,10,2,26220,685030066,26220,725700664,26220,684656042,26220,726640522
256,500,375,-2,"0.6",-1,1,4,1,10,3,26220,685025184,26220,724883847,26220,684656042,26220,726640522
256,500,375,-2,"0.6",-1,1,4,1,10,4,26220,685024333,26220,726548810,26220,684656042,26220,726640522
256,500,375,-2,"0.6",-1,1,4,2,1,1,26220,822476431,26220,989773489,26220,822256118,26220,989861686
256,500,375,-2,"0.6",-1,1,4,2,1,2,26220,822547070,26220,822547203,26220,822256118,26220,989861686
256,500,375,-2,"0.6",-1,1,4,2,1,3,26220,822542385,26220,822542523,26220,822256118,26220,989861686
256,500,375,-2,"0.6",-1,1,4,2,1,4,26220,822512625,26220,822512763,26220,822256118,26220,989861686
256,500,375,-2,"0.6",-1,1,4,2,2,1,26221,87773997,26221,254511853,26221,87434748,26221,254600845
256,500,375,-2,"0.6",-1,1,4,2,2,2,26221,87815121,26221,87815264,26221,87434748,26221,254600845
256,500,375,-2,"0.6",-1,1,4,2,2,3,26221,87805271,26221,87805439,26221,87434748,26221,254600845
256,500,375,-2,"0.6",-1,1,4,2,2,4,26221,87728650,26221,87728796,26221,87434748,26221,254600845
256,500,375,-2,"0.6",-1,1,4,2,3,1,26221,350367052,26221,515966875,26221,350023029,26221,516053978
256,500,375,-2,"0.6",-1,1,4,2,3,2,26221,350329962,26221,350330100,26221,350023029,26221,516053978
256,500,375,-2,"0.6",-1,1,4,2,3,3,26221,350405131,26221,350405264,26221,350023029,26221,516053978
256,500,375,-2,"0.6",-1,1,4,2,3,4,26221,350399766,26221,350399898,26221,350023029,26221,516053978
256,500,375,-2,"0.6",-1,1,4,2,4,1,26221,607638743,26221,772321957,26221,607466610,26221,772413092
256,500,375,-2,"0.6",-1,1,4,2,4,2,26221,607671141,26221,607671213,26221,607466610,26221,772413092
256,500,375,-2,"0.6",-1,1,4,2,4,3,26221,607667623,26221,607667693,26221,607466610,26221,772413092
256,500,375,-2,"0.6",-1,1,4,2,4,4,26221,607614793,26221,607614926,26221,607466610,26221,772413092
256,500,375,-2,"0.6",-1,1,4,2,5,1,26221,865193017,26222,32474093,26221,864958726,26222,32561115
256,500,375,-2,"0.6",-1,1,4,2,5,2,26221,865265862,26221,865265994,26221,864958726,26222,32561115
256,500,375,-2,"0.6",-1,1,4,2,5,3,26221,865270619,26221,865270752,26221,864958726,26222,32561115
256,500,375,-2,"0.6",-1,1,4,2,5,4,26221,865233847,26221,865234004,26221,864958726,26222,32561115
256,500,375,-2,"0.6",-1,1,4,2,6,1,26222,122446556,26222,291335217,26222,122235355,26222,291423391
256,500,375,-2,"0.6",-1,1,4,2,6,2,26222,122491619,26222,122491683,26222,122235355,26222,291423391
256,500,375,-2,"0.6",-1,1,4,2,6,3,26222,122492339,26222,122492403,26222,122235355,26222,291423391
256,500,375,-2,"0.6",-1,1,4,2,6,4,26222,122521797,26222,122521861,26222,122235355,26222,291423391
256,500,375,-2,"0.6",-1,1,4,2,7,1,26222,379524109,26222,542296664,26222,379359596,26222,542385290
256,500,375,-2,"0.6",-1,1,4,2,7,2,26222,379501299,26222,379501387,26222,379359596,26222,542385290
256,500,375,-2,"0.6",-1,1,4,2,7,3,26222,379550157,26222,379550259,26222,379359596,26222,542385290
256,500,375,-2,"0.6",-1,1,4,2,7,4,26222,379519991,26222,379520093,26222,379359596,26222,542385290
256,500,375,-2,"0.6",-1,1,4,2,8,1,26222,635042389,26222,801921706,26222,634778315,26222,802013835
256,500,375,-2,"0.6",-1,1,4,2,8,2,26222,635037667,26222,635037785,26222,634778315,26222,802013835
256,500,375,-2,"0.6",-1,1,4,2,8,3,26222,634971167,26222,634971390,26222,634778315,26222,802013835
256,500,375,-2,"0.6",-1,1,4,2,8,4,26222,635002747,26222,635002884,26222,634778315,26222,802013835
256,500,375,-2,"0.6",-1,1,4,2,9,1,26222,895235559,26223,62216092,26222,894938335,26223,62302844
256,500,375,-2,"0.6",-1,1,4,2,9,2,26222,895270507,26222,895270619,26222,894938335,26223,62302844
256,500,375,-2,"0.6",-1,1,4,2,9,3,26222,895191146,26222,895191263,26222,894938335,26223,62302844
256,500,375,-2,"0.6",-1,1,4,2,9,4,26222,895275319,26222,895275432,26222,894938335,26223,62302844
256,500,375,-2,"0.6",-1,1,4,2,10,1,26223,153350117,26223,321591697,26223,153089482,26223,321691573
256,500,375,-2,"0.6",-1,1,4,2,10,2,26223,153324287,26223,153324387,26223,153089482,26223,321691573
256,500,375,-2,"0.6",-1,1,4,2,10,3,26223,153304909,26223,153304995,26223,153089482,26223,321691573
256,500,375,-2,"0.6",-1,1,4,2,10,4,26223,153355275,26223,153355357,26223,153089482,26223,321691573
256,500,375,-2,"0.6",-1,1,5,0,1,1,26223,437758678,26223,449071224,26223,437362867,26223,502360626
256,500,375,-2,"0.6",-1,1,5,0,1,2,26223,437680313,26223,480800550,26223,437362867,26223,502360626
256,500,375,-2,"0.6",-1,1,5,0,1,3,26223,437765050,26223,502262198,26223,437362867,26223,502360626
256,500,375,-2,"0.6",-1,1,5,0,1,4,26223,437756641,26223,481289724,26223,437362867,26223,502360626
256,500,375,-2,"0.6",-1,1,5,0,1,5,26223,437759597,26223,449387751,26223,437362867,26223,502360626
256,500,375,-2,"0.6",-1,1,5,0,2,1,26223,605288228,26223,615459715,26223,604880680,26223,668805464
256,500,375,-2,"0.6",-1,1,5,0,2,2,26223,605283591,26223,647336774,26223,604880680,26223,668805464
256,500,375,-2,"0.6",-1,1,5,0,2,3,26223,605216014,26223,668712968,26223,604880680,26223,668805464
256,500,375,-2,"0.6",-1,1,5,0,2,4,26223,605248805,26223,647744435,26223,604880680,26223,668805464
256,500,375,-2,"0.6",-1,1,5,0,2,5,26223,605282036,26223,615819946,26223,604880680,26223,668805464
256,500,375,-2,"0.6",-1,1,5,0,3,1,26223,770066139,26223,784140046,26223,769675431,26223,837379454
256,500,375,-2,"0.6",-1,1,5,0,3,2,26223,770068439,26223,815906848,26223,769675431,26223,837379454
256,500,375,-2,"0.6",-1,1,5,0,3,3,26223,770067856,26223,837286806,26223,769675431,26223,837379454
256,500,375,-2,"0.6",-1,1,5,0,3,4,26223,770032593,26223,816276976,26223,769675431,26223,837379454
256,500,375,-2,"0.6",-1,1,5,0,3,5,26223,770074210,26223,784436454,26223,769675431,26223,837379454
256,500,375,-2,"0.6",-1,1,5,0,4,1,26223,931553929,26223,943909223,26223,931301481,26223,999512306
256,500,375,-2,"0.6",-1,1,5,0,4,2,26223,932062459,26223,976098357,26223,931301481,26223,999512306
256,500,375,-2,"0.6",-1,1,5,0,4,3,26223,931542434,26223,999405071,26223,931301481,26223,999512306
256,500,375,-2,"0.6",-1,1,5,0,4,4,26223,931520444,26223,976205285,26223,931301481,26223,999512306
256,500,375,-2,"0.6",-1,1,5,0,4,5,26223,931555280,26223,944211886,26223,931301481,26223,999512306
256,500,375,-2,"0.6",-1,1,5,0,5,1,26224,102247012,26224,111143062,26224,101883021,26224,164410496
256,500,375,-2,"0.6",-1,1,5,0,5,2,26224,102200504,26224,142814426,26224,101883021,26224,164410496
256,500,375,-2,"0.6",-1,1,5,0,5,3,26224,102234559,26224,164302870,26224,101883021,26224,164410496
256,500,375,-2,"0.6",-1,1,5,0,5,4,26224,102196605,26224,143257849,26224,101883021,26224,164410496
256,500,375,-2,"0.6",-1,1,5,0,5,5,26224,102292351,26224,111422043,26224,101883021,26224,164410496
256,500,375,-2,"0.6",-1,1,5,0,6,1,26224,258543127,26224,267904118,26224,258367220,26224,324687966
256,500,375,-2,"0.6",-1,1,5,0,6,2,26224,260013865,26224,301157102,26224,258367220,26224,324687966
256,500,375,-2,"0.6",-1,1,5,0,6,3,26224,258499749,26224,324586282,26224,258367220,26224,324687966
256,500,375,-2,"0.6",-1,1,5,0,6,4,26224,258579747,26224,300123286,26224,258367220,26224,324687966
256,500,375,-2,"0.6",-1,1,5,0,6,5,26224,258516513,26224,268187635,26224,258367220,26224,324687966
256,500,375,-2,"0.6",-1,1,5,0,7,1,26224,421102405,26224,434247490,26224,420859509,26224,488345267
256,500,375,-2,"0.6",-1,1,5,0,7,2,26224,421129812,26224,466899725,26224,420859509,26224,488345267
256,500,375,-2,"0.6",-1,1,5,0,7,3,26224,421162020,26224,488294252,26224,420859509,26224,488345267
256,500,375,-2,"0.6",-1,1,5,0,7,4,26224,421154999,26224,467281528,26224,420859509,26224,488345267
256,500,375,-2,"0.6",-1,1,5,0,7,5,26224,421092601,26224,434741291,26224,420859509,26224,488345267
256,500,375,-2,"0.6",-1,1,5,0,8,1,26224,583919524,26224,595640747,26224,583578358,26224,648915504
256,500,375,-2,"0.6",-1,1,5,0,8,2,26224,588142122,26224,630382084,26224,583578358,26224,648915504
256,500,375,-2,"0.6",-1,1,5,0,8,3,26224,583874498,26224,648811619,26224,583578358,26224,648915504
256,500,375,-2,"0.6",-1,1,5,0,8,4,26224,583918121,26224,627856319,26224,583578358,26224,648915504
256,500,375,-2,"0.6",-1,1,5,0,8,5,26224,583853334,26224,595918976,26224,583578358,26224,648915504
256,500,375,-2,"0.6",-1,1,5,0,9,1,26224,739592732,26224,750706544,26224,739301777,26224,804366468
256,500,375,-2,"0.6",-1,1,5,0,9,2,26224,739560752,26224,785226931,26224,739301777,26224,804366468
256,500,375,-2,"0.6",-1,1,5,0,9,3,26224,740047102,26224,804260661,26224,739301777,26224,804366468
256,500,375,-2,"0.6",-1,1,5,0,9,4,26224,739556628,26224,782868111,26224,739301777,26224,804366468
256,500,375,-2,"0.6",-1,1,5,0,9,5,26224,739619372,26224,751038665,26224,739301777,26224,804366468
256,500,375,-2,"0.6",-1,1,5,0,10,1,26224,902024600,26224,914946575,26224,901755115,26224,965716541
256,500,375,-2,"0.6",-1,1,5,0,10,2,26224,904058602,26224,946174850,26224,901755115,26224,965716541
256,500,375,-2,"0.6",-1,1,5,0,10,3,26224,901946292,26224,965618303,26224,901755115,26224,965716541
256,500,375,-2,"0.6",-1,1,5,0,10,4,26224,902024264,26224,944543634,26224,901755115,26224,965716541
256,500,375,-2,"0.6",-1,1,5,0,10,5,26224,901961631,26224,912604086,26224,901755115,26224,965716541
256,500,375,-2,"0.6",-1,1,5,1,1,1,26225,73446901,26225,108517254,26225,73115456,26225,108966379
256,500,375,-2,"0.6",-1,1,5,1,1,2,26225,73484569,26225,107734624,26225,73115456,26225,108966379
256,500,375,-2,"0.6",-1,1,5,1,1,3,26225,73404005,26225,108880989,26225,73115456,26225,108966379
256,500,375,-2,"0.6",-1,1,5,1,1,4,26225,73479927,26225,107742980,26225,73115456,26225,108966379
256,500,375,-2,"0.6",-1,1,5,1,1,5,26225,73448480,26225,107888395,26225,73115456,26225,108966379
256,500,375,-2,"0.6",-1,1,5,1,2,1,26225,204971808,26225,241533987,26225,204703265,26225,242799207
256,500,375,-2,"0.6",-1,1,5,1,2,2,26225,204999352,26225,241516823,26225,204703265,26225,242799207
256,500,375,-2,"0.6",-1,1,5,1,2,3,26225,204999692,26225,241694257,26225,204703265,26225,242799207
256,500,375,-2,"0.6",-1,1,5,1,2,4,26225,208020312,26225,242434799,26225,204703265,26225,242799207
256,500,375,-2,"0.6",-1,1,5,1,2,5,26225,204936002,26225,242698654,26225,204703265,26225,242799207
256,500,375,-2,"0.6",-1,1,5,1,3,1,26225,344254991,26225,379215809,26225,343950878,26225,380320166
256,500,375,-2,"0.6",-1,1,5,1,3,2,26225,344343904,26225,379846494,26225,343950878,26225,380320166
256,500,375,-2,"0.6",-1,1,5,1,3,3,26225,344331238,26225,379063159,26225,343950878,26225,380320166
256,500,375,-2,"0.6",-1,1,5,1,3,4,26225,344331381,26225,379070148,26225,343950878,26225,380320166
256,500,375,-2,"0.6",-1,1,5,1,3,5,26225,344331476,26225,380231347,26225,343950878,26225,380320166
256,500,375,-2,"0.6",-1,1,5,1,4,1,26225,471603797,26225,506611940,26225,471337336,26225,506678372
256,500,375,-2,"0.6",-1,1,5,1,4,2,26225,471678288,26225,505465903,26225,471337336,26225,506678372
256,500,375,-2,"0.6",-1,1,5,1,4,3,26225,471638585,26225,506248286,26225,471337336,26225,506678372
256,500,375,-2,"0.6",-1,1,5,1,4,4,26225,471643608,26225,505601337,26225,471337336,26225,506678372
256,500,375,-2,"0.6",-1,1,5,1,4,5,26225,471671189,26225,505477001,26225,471337336,26225,506678372
256,500,375,-2,"0.6",-1,1,5,1,5,1,26225,594710015,26225,630853108,26225,594596944,26225,630920836
256,500,375,-2,"0.6",-1,1,5,1,5,2,26225,594725121,26225,629667407,26225,594596944,26225,630920836
256,500,375,-2,"0.6",-1,1,5,1,5,3,26225,594779951,26225,630454644,26225,594596944,26225,630920836
256,500,375,-2,"0.6",-1,1,5,1,5,4,26225,596067506,26225,629690802,26225,594596944,26225,630920836
256,500,375,-2,"0.6",-1,1,5,1,5,5,26225,594712059,26225,629814247,26225,594596944,26225,630920836
256,500,375,-2,"0.6",-1,1,5,1,6,1,26225,732018564,26225,767644991,26225,728206483,26225,768856902
256,500,375,-2,"0.6",-1,1,5,1,6,2,26225,728534106,26225,767632157,26225,728206483,26225,768856902
256,500,375,-2,"0.6",-1,1,5,1,6,3,26225,728534286,26225,767783404,26225,728206483,26225,768856902
256,500,375,-2,"0.6",-1,1,5,1,6,4,26225,728534550,26225,768767344,26225,728206483,26225,768856902
256,500,375,-2,"0.6",-1,1,5,1,6,5,26225,728505033,26225,768683510,26225,728206483,26225,768856902
256,500,375,-2,"0.6",-1,1,5,1,7,1,26225,871265546,26225,909171081,26225,870941240,26225,909640500
256,500,375,-2,"0.6",-1,1,5,1,7,2,26225,871310061,26225,908415556,26225,870941240,26225,909640500
256,500,375,-2,"0.6",-1,1,5,1,7,3,26225,871297696,26225,908413872,26225,870941240,26225,909640500
256,500,375,-2,"0.6",-1,1,5,1,7,4,26225,871231028,26225,908529170,26225,870941240,26225,909640500
256,500,375,-2,"0.6",-1,1,5,1,7,5,26225,871264189,26225,909540127,26225,870941240,26225,909640500
256,500,375,-2,"0.6",-1,1,5,1,8,1,26225,999642307,26226,33762746,26225,999450350,26226,33850661
256,500,375,-2,"0.6",-1,1,5,1,8,2,26225,999615365,26226,33523534,26225,999450350,26226,33850661
256,500,375,-2,"0.6",-1,1,5,1,8,3,26225,999600603,26226,32757876,26225,999450350,26226,33850661
256,500,375,-2,"0.6",-1,1,5,1,8,4,26226,13148,26226,32670717,26225,999450350,26226,33850661
256,500,375,-2,"0.6",-1,1,5,1,8,5,26225,999642145,26226,32641451,26225,999450350,26226,33850661
256,500,375,-2,"0.6",-1,1,5,1,9,1,26226,128829643,26226,163898827,26226,128587243,26226,164918150
256,500,375,-2,"0.6",-1,1,5,1,9,2,26226,128827589,26226,163761362,26226,128587243,26226,164918150
256,500,375,-2,"0.6",-1,1,5,1,9,3,26226,128826370,26226,164386811,26226,128587243,26226,164918150
256,500,375,-2,"0.6",-1,1,5,1,9,4,26226,128790603,26226,164852124,26226,128587243,26226,164918150
256,500,375,-2,"0.6",-1,1,5,1,9,5,26226,128855502,26226,163675906,26226,128587243,26226,164918150
256,500,375,-2,"0.6",-1,1,5,1,10,1,26226,261199650,26226,293148632,26226,260778490,26226,294417454
256,500,375,-2,"0.6",-1,1,5,1,10,2,26226,261205213,26226,293167040,26226,260778490,26226,294417454
256,500,375,-2,"0.6",-1,1,5,1,10,3,26226,261130955,26226,293267384,26226,260778490,26226,294417454
256,500,375,-2,"0.6",-1,1,5,1,10,4,26226,261165770,26226,293902962,26226,260778490,26226,294417454
256,500,375,-2,"0.6",-1,1,5,1,10,5,26226,261199865,26226,294322959,26226,260778490,26226,294417454
256,500,375,-2,"0.6",-1,1,5,2,1,1,26226,396093114,26226,560803202,26226,395806880,26226,560904420
256,500,375,-2,"0.6",-1,1,5,2,1,2,26226,396125675,26226,396125732,26226,395806880,26226,560904420
256,500,375,-2,"0.6",-1,1,5,2,1,3,26226,396116818,26226,396116969,26226,395806880,26226,560904420
256,500,375,-2,"0.6",-1,1,5,2,1,4,26226,396119041,26226,396119196,26226,395806880,26226,560904420
256,500,375,-2,"0.6",-1,1,5,2,1,5,26226,396092736,26226,396092851,26226,395806880,26226,560904420
256,500,375,-2,"0.6",-1,1,5,2,2,1,26226,659705197,26226,824311387,26226,659409906,26226,824414296
256,500,375,-2,"0.6",-1,1,5,2,2,2,26226,659626829,26226,659626859,26226,659409906,26226,824414296
256,500,375,-2,"0.6",-1,1,5,2,2,3,26226,659677372,26226,659677488,26226,659409906,26226,824414296
256,500,375,-2,"0.6",-1,1,5,2,2,4,26226,659709073,26226,659709143,26226,659409906,26226,824414296
256,500,375,-2,"0.6",-1,1,5,2,2,5,26226,659624359,26226,659624434,26226,659409906,26226,824414296
256,500,375,-2,"0.6",-1,1,5,2,3,1,26226,923940373,26227,92739129,26226,923564007,26227,92842292
256,500,375,-2,"0.6",-1,1,5,2,3,2,26226,923909649,26226,923909748,26226,923564007,26227,92842292
256,500,375,-2,"0.6",-1,1,5,2,3,3,26226,923971287,26226,923971382,26226,923564007,26227,92842292
256,500,375,-2,"0.6",-1,1,5,2,3,4,26226,923967892,26226,923967989,26226,923564007,26227,92842292
256,500,375,-2,"0.6",-1,1,5,2,3,5,26226,923939275,26226,923939390,26226,923564007,26227,92842292
256,500,375,-2,"0.6",-1,1,5,2,4,1,26227,191717127,26227,355029058,26227,191416508,26227,355130327
256,500,375,-2,"0.6",-1,1,5,2,4,2,26227,191686358,26227,191686478,26227,191416508,26227,355130327
256,500,375,-2,"0.6",-1,1,5,2,4,3,26227,191684576,26227,191684739,26227,191416508,26227,355130327
256,500,375,-2,"0.6",-1,1,5,2,4,4,26227,191727079,26227,191727222,26227,191416508,26227,355130327
256,500,375,-2,"0.6",-1,1,5,2,4,5,26227,191644197,26227,191644342,26227,191416508,26227,355130327
256,500,375,-2,"0.6",-1,1,5,2,5,1,26227,450665106,26227,616140236,26227,450436335,26227,616231549
256,500,375,-2,"0.6",-1,1,5,2,5,2,26227,450745556,26227,450745668,26227,450436335,26227,616231549
256,500,375,-2,"0.6",-1,1,5,2,5,3,26227,450708586,26227,450708631,26227,450436335,26227,616231549
256,500,375,-2,"0.6",-1,1,5,2,5,4,26227,450704599,26227,450704737,26227,450436335,26227,616231549
256,500,375,-2,"0.6",-1,1,5,2,5,5,26227,450735733,26227,450735851,26227,450436335,26227,616231549
256,500,375,-2,"0.6",-1,1,5,2,6,1,26227,717473120,26227,881716161,26227,717075204,26227,881817317
256,500,375,-2,"0.6",-1,1,5,2,6,2,26227,717471178,26227,717471311,26227,717075204,26227,881817317
256,500,375,-2,"0.6",-1,1,5,2,6,3,26227,717477983,26227,717478115,26227,717075204,26227,881817317
256,500,375,-2,"0.6",-1,1,5,2,6,4,26227,717472915,26227,717473047,26227,717075204,26227,881817317
256,500,375,-2,"0.6",-1,1,5,2,6,5,26227,717396001,26227,717396142,26227,717075204,26227,881817317
256,500,375,-2,"0.6",-1,1,5,2,7,1,26227,979733312,26228,144599737,26227,979645169,26228,144701215
256,500,375,-2,"0.6",-1,1,5,2,7,2,26227,979734265,26227,979734358,26227,979645169,26228,144701215
256,500,375,-2,"0.6",-1,1,5,2,7,3,26227,979734426,26227,979734523,26227,979645169,26228,144701215
256,500,375,-2,"0.6",-1,1,5,2,7,4,26227,979738586,26227,979738629,26227,979645169,26228,144701215
256,500,375,-2,"0.6",-1,1,5,2,7,5,26227,979733043,26227,979733151,26227,979645169,26228,144701215
256,500,375,-2,"0.6",-1,1,5,2,8,1,26228,240077646,26228,406945373,26228,239976622,26228,407050933
256,500,375,-2,"0.6",-1,1,5,2,8,2,26228,244096751,26228,244096796,26228,239976622,26228,407050933
256,500,375,-2,"0.6",-1,1,5,2,8,3,26228,244082446,26228,244082561,26228,239976622,26228,407050933
256,500,375,-2,"0.6",-1,1,5,2,8,4,26228,244105167,26228,244105222,26228,239976622,26228,407050933
256,500,375,-2,"0.6",-1,1,5,2,8,5,26228,244091268,26228,244091348,26228,239976622,26228,407050933
256,500,375,-2,"0.6",-1,1,5,2,9,1,26228,505041175,26228,671232416,26228,504783970,26228,671298273
256,500,375,-2,"0.6",-1,1,5,2,9,2,26228,505046729,26228,505046864,26228,504783970,26228,671298273
256,500,375,-2,"0.6",-1,1,5,2,9,3,26228,505005922,26228,505006087,26228,504783970,26228,671298273
256,500,375,-2,"0.6",-1,1,5,2,9,4,26228,504982580,26228,504982677,26228,504783970,26228,671298273
256,500,375,-2,"0.6",-1,1,5,2,9,5,26228,504978560,26228,504978717,26228,504783970,26228,671298273
256,500,375,-2,"0.6",-1,1,5,2,10,1,26228,770397767,26228,938869163,26228,770217341,26228,938965118
256,500,375,-2,"0.6",-1,1,5,2,10,2,26228,770393777,26228,770393942,26228,770217341,26228,938965118
256,500,375,-2,"0.6",-1,1,5,2,10,3,26228,770395164,26228,770395230,26228,770217341,26228,938965118
256,500,375,-2,"0.6",-1,1,5,2,10,4,26228,770445276,26228,770445357,26228,770217341,26228,938965118
256,500,375,-2,"0.6",-1,1,5,2,10,5,26228,770416493,26228,770416603,26228,770217341,26228,938965118
256,500,375,-2,"0.6",-1,1,6,0,1,1,26229,50407172,26229,57963704,26229,50096882,26229,100985625
256,500,375,-2,"0.6",-1,1,6,0,1,2,26229,50420302,26229,79956030,26229,50096882,26229,100985625
256,500,375,-2,"0.6",-1,1,6,0,1,3,26229,50375858,26229,99645967,26229,50096882,26229,100985625
256,500,375,-2,"0.6",-1,1,6,0,1,4,26229,50445723,26229,100881359,26229,50096882,26229,100985625
256,500,375,-2,"0.6",-1,1,6,0,1,5,26229,52067014,26229,82903839,26229,50096882,26229,100985625
256,500,375,-2,"0.6",-1,1,6,0,1,6,26229,50422539,26229,62586786,26229,50096882,26229,100985625
256,500,375,-2,"0.6",-1,1,6,0,2,1,26229,204727956,26229,210961216,26229,204353933,26229,257082638
256,500,375,-2,"0.6",-1,1,6,0,2,2,26229,204794982,26229,232254333,26229,204353933,26229,257082638
256,500,375,-2,"0.6",-1,1,6,0,2,3,26229,204797695,26229,251994350,26229,204353933,26229,257082638
256,500,375,-2,"0.6",-1,1,6,0,2,4,26229,204732343,26229,256979137,26229,204353933,26229,257082638
256,500,375,-2,"0.6",-1,1,6,0,2,5,26229,204797427,26229,234099850,26229,204353933,26229,257082638
256,500,375,-2,"0.6",-1,1,6,0,2,6,26229,208014621,26229,214669917,26229,204353933,26229,257082638
256,500,375,-2,"0.6",-1,1,6,0,3,1,26229,355919707,26229,362975309,26229,355689585,26229,404944389
256,500,375,-2,"0.6",-1,1,6,0,3,2,26229,355893480,26229,383762466,26229,355689585,26229,404944389
256,500,375,-2,"0.6",-1,1,6,0,3,3,26229,355894880,26229,403501201,26229,355689585,26229,404944389
256,500,375,-2,"0.6",-1,1,6,0,3,4,26229,356031352,26229,404842093,26229,355689585,26229,404944389
256,500,375,-2,"0.6",-1,1,6,0,3,5,26229,355876338,26229,385615899,26229,355689585,26229,404944389
256,500,375,-2,"0.6",-1,1,6,0,3,6,26229,355876827,26229,366341488,26229,355689585,26229,404944389
256,500,375,-2,"0.6",-1,1,6,0,4,1,26229,508041927,26229,523301930,26229,507695181,26229,563549056
256,500,375,-2,"0.6",-1,1,6,0,4,2,26229,508101565,26229,536143586,26229,507695181,26229,563549056
256,500,375,-2,"0.6",-1,1,6,0,4,3,26229,512091679,26229,558566593,26229,507695181,26229,563549056
256,500,375,-2,"0.6",-1,1,6,0,4,4,26229,515772670,26229,563451644,26229,507695181,26229,563549056
256,500,375,-2,"0.6",-1,1,6,0,4,5,26229,512071505,26229,543937547,26229,507695181,26229,563549056
256,500,375,-2,"0.6",-1,1,6,0,4,6,26229,508045729,26229,515769143,26229,507695181,26229,563549056
256,500,375,-2,"0.6",-1,1,6,0,5,1,26229,658427010,26229,666722879,26229,658208728,26229,709067259
256,500,375,-2,"0.6",-1,1,6,0,5,2,26229,658399675,26229,688589130,26229,658208728,26229,709067259
256,500,375,-2,"0.6",-1,1,6,0,5,3,26229,661405237,26229,708979673,26229,658208728,26229,709067259
256,500,375,-2,"0.6",-1,1,6,0,5,4,26229,658371278,26229,708435198,26229,658208728,26229,709067259
256,500,375,-2,"0.6",-1,1,6,0,5,5,26229,658401592,26229,689355483,26229,658208728,26229,709067259
256,500,375,-2,"0.6",-1,1,6,0,5,6,26229,658371529,26229,667162934,26229,658208728,26229,709067259
256,500,375,-2,"0.6",-1,1,6,0,6,1,26229,823696176,26229,833210812,26229,823317387,26229,875056659
256,500,375,-2,"0.6",-1,1,6,0,6,2,26229,823738276,26229,854014581,26229,823317387,26229,875056659
256,500,375,-2,"0.6",-1,1,6,0,6,3,26229,823772246,26229,873768314,26229,823317387,26229,875056659
256,500,375,-2,"0.6",-1,1,6,0,6,4,26229,823772121,26229,874963817,26229,823317387,26229,875056659
256,500,375,-2,"0.6",-1,1,6,0,6,5,26229,823740248,26229,855829849,26229,823317387,26229,875056659
256,500,375,-2,"0.6",-1,1,6,0,6,6,26229,828087934,26229,836136457,26229,823317387,26229,875056659
256,500,375,-2,"0.6",-1,1,6,0,7,1,26229,976678167,26229,985810623,26229,976252518,26230,29135939
256,500,375,-2,"0.6",-1,1,6,0,7,2,26229,976648346,26230,8054588,26229,976252518,26230,29135939
256,500,375,-2,"0.6",-1,1,6,0,7,3,26229,976680116,26230,27859474,26229,976252518,26230,29135939
256,500,375,-2,"0.6",-1,1,6,0,7,4,26229,976680524,26230,29037520,26229,976252518,26230,29135939
256,500,375,-2,"0.6",-1,1,6,0,7,5,26229,976620443,26230,9914783,26229,976252518,26230,29135939
